Month,Date,Time,Level,Component,PID,Content,EventTemplate,Regex
Sep,15,17:30:15,combo,ftpd,2295,connection from 200.207.16.97 (200-207-16-97.dsl.telesp.net.br) at Thu Sep 15 17:30:15 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,15,18:30:36,combo,ftpd,2422,connection from 81.112.58.26 (host26-58.pool81112.interbusiness.it) at Thu Sep 15 18:30:36 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,15,18:30:40,combo,ftpd,2426,connection from 81.112.58.26 (host26-58.pool81112.interbusiness.it) at Thu Sep 15 18:30:40 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,15,18:30:44,combo,ftpd,2432,connection from 81.112.58.26 (host26-58.pool81112.interbusiness.it) at Thu Sep 15 18:30:44 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,16,01:14:06,combo,ftpd,3001,connection from 211.72.151.162 () at Fri Sep 16 01:14:06 2005, connection  from  <*>   (  )   at  fri  sep  <*>  <*> <*> , connection from (.*?)  ( )  at fri sep (.*?) (.*?) (.*?) 
Sep,17,04:09:40,combo,su(pam_unix),7632,session closed for user news, session  closed  for  user  news , session closed for user news 
Sep,18,04:07:03,combo,su(pam_unix),10062,session opened for user cyrus by (uid=0), session  opened  for  user  cyrus  by   ( uid = <*> )  , session opened for user cyrus by  ( uid = (.*?) ) 
Sep,18,04:07:26,combo,logrotate,,ALERT exited abnormally with [1], ALERT  exited  abnormally  with   [ <*> ]  , ALERT exited abnormally with  [ (.*?) ] 
Sep,19,04:02:53,combo,logrotate,,ALERT exited abnormally with [1], ALERT  exited  abnormally  with   [ <*> ]  , ALERT exited abnormally with  [ (.*?) ] 
Sep,19,05:57:37,combo,kernel,,BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved), bios-e820:  <*>  -  <*>   ( reserved )  , bios-e820: (.*?) - (.*?)  ( reserved ) 
Sep,19,05:57:37,combo,kernel,,SELinux:  Starting in permissive mode, SELinux:  Starting  in  permissive  mode , SELinux: Starting in permissive mode 
Sep,19,05:57:37,combo,kernel,,Failure registering capabilities with the kernel, Failure  registering  capabilities  with  the  kernel , Failure registering capabilities with the kernel 
Sep,19,05:57:38,combo,kernel,,"Total HugeTLB memory allocated, 0", Total  HugeTLB  memory  allocated <*> , Total HugeTLB memory allocated (.*?) 
Sep,19,05:57:38,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones, Linux  agpgart  interface  v0.100   ( c )   Dave  Jones , Linux agpgart interface v0.100  ( c )  Dave Jones 
Sep,19,05:57:38,combo,kernel,,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize, RAMDISK  driver  initialized: <*> RAM  disks  of  16384K  size <*> blocksize , RAMDISK driver initialized: (.*?) RAM disks of 16384K size (.*?) blocksize 
Sep,19,05:57:39,combo,kernel,,"hda: IBM-DTLA-307015, ATA DISK drive", hda:  IBM-DTLA-307015   ATA  DISK  drive , hda: IBM-DTLA-307015  ATA DISK drive 
Sep,19,05:57:40,combo,kernel,,TCP: Hash tables configured (established 8192 bind 16384), TCP:  Hash  tables  configured   ( established <*> bind <*> )  , TCP: Hash tables configured  ( established (.*?) bind (.*?) ) 
Sep,19,05:57:40,combo,kernel,,md: autorun ..., md:  autorun  ... , md: autorun ... 
Sep,19,05:57:40,combo,kernel,,md: ... autorun DONE., md:  ...  autorun  DONE. , md: ... autorun DONE. 
Sep,19,05:57:40,combo,smartd,1786,smartd version 5.21 Copyright (C) 2002-3 Bruce Allen, smartd  version  5.21  Copyright   ( C )   2002-3  Bruce  Allen , smartd version 5.21 Copyright  ( C )  2002-3 Bruce Allen 
Sep,19,05:57:40,combo,smartd,1786,Configuration file /etc/smartd.conf parsed., Configuration  file  /etc/smartd.conf  parsed. , Configuration file /etc/smartd.conf parsed. 
Sep,19,05:57:45,combo,kernel,,PCI: Found IRQ 5 for device 0000:01:0c.0, PCI:  Found  IRQ <*> for  device  0000:01:0c.0 , PCI: Found IRQ (.*?) for device 0000:01:0c.0 
Sep,19,05:57:57,combo,spamassassin,,spamd startup succeeded, spamd  startup  succeeded , spamd startup succeeded 
Sep,19,05:58:00,combo,su(pam_unix),2103,session opened for user htt by (uid=0), session  opened  for  user  htt  by   ( uid = <*> )  , session opened for user htt by  ( uid = (.*?) ) 
Sep,19,05:58:00,combo,su(pam_unix),2103,session closed for user htt, session  closed  for  user  htt , session closed for user htt 
Sep,19,09:58:27,combo,named,2305,"listening on IPv4 interface eth0:11, 63.126.79.84#53", listening  on  ipv4  interface  <*>   <*> , listening on ipv4 interface (.*?)  (.*?) 
Sep,19,05:58:29,combo,snmpd,2317,NET-SNMP version 5.1.1, NET-SNMP  version  <*> , NET-SNMP version (.*?) 
Sep,19,09:58:35,combo,named,2305,"listening on IPv4 interface eth0:22, 63.126.79.125#53", listening  on  ipv4  interface  <*>   <*> , listening on ipv4 interface (.*?)  (.*?) 
Sep,19,05:58:38,combo,mdmonitor,,mdadm succeeded, mdadm  succeeded , mdadm succeeded 
Sep,19,05:58:39,combo,udev,2618,creating device node '/udev/vcs3'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,19,05:58:41,combo,udev,2728,creating device node '/udev/vcsa4'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,19,05:58:42,combo,udev,2756,creating device node '/udev/vcsa5'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,19,05:58:46,combo,udev,2813,creating device node '/udev/vcsa7'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,19,05:58:49,combo,udev,2851,creating device node '/udev/vcs7'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,20,04:03:30,combo,xinetd,2034,file descriptor of service comsat has been closed, file  descriptor  of  service  comsat  has  been  closed , file descriptor of service comsat has been closed 
Sep,20,04:04:01,combo,logrotate,,ALERT exited abnormally with [1], ALERT  exited  abnormally  with   [ <*> ]  , ALERT exited abnormally with  [ (.*?) ] 
Sep,20,19:59:23,combo,sshd(pam_unix),7678,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.185.162.130  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,20,19:59:24,combo,sshd(pam_unix),7672,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.185.162.130  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,21,02:47:36,combo,sshd(pam_unix),8314,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=user-12ldoks.cable.mindspring.com, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Sep,22,04:06:41,combo,logrotate,,ALERT exited abnormally with [1], ALERT  exited  abnormally  with   [ <*> ]  , ALERT exited abnormally with  [ (.*?) ] 
Sep,22,05:17:58,combo,sshd(pam_unix),12959,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.204.224.125  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,22,15:57:08,combo,ftpd,13863,connection from 212.194.100.8 (l03m-212-194-100-8.d4.club-internet.fr) at Thu Sep 22 15:57:08 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,22,22:41:30,combo,ftpd,14485,connection from 212.194.100.8 (l03m-212-194-100-8.d4.club-internet.fr) at Thu Sep 22 22:41:30 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,22,22:41:33,combo,ftpd,14492,connection from 212.194.100.8 (l03m-212-194-100-8.d4.club-internet.fr) at Thu Sep 22 22:41:33 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,22,22:41:34,combo,ftpd,14495,connection from 212.194.100.8 (l03m-212-194-100-8.d4.club-internet.fr) at Thu Sep 22 22:41:34 2005, connection  from  <*>   ( <*> )   at  thu  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu sep (.*?) (.*?) (.*?) 
Sep,24,15:59:20,combo,sshd(pam_unix),17092,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Sep,24,15:59:20,combo,sshd(pam_unix),17092,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=pokemon1.cs.bowiestate.edu, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Sep,24,16:02:00,combo,sshd(pam_unix),17136,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=pokemon1.cs.bowiestate.edu, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Sep,25,14:06:13,combo,sshd(pam_unix),23184,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:07:02,combo,sshd(pam_unix),23230,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:15:51,combo,sshd(pam_unix),23269,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:15:54,combo,sshd(pam_unix),23273,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:16:02,combo,sshd(pam_unix),23274,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:16:06,combo,sshd(pam_unix),23287,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:16:35,combo,sshd(pam_unix),23311,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,25,14:17:06,combo,sshd(pam_unix),23332,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.150.28.34  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,26,07:41:56,combo,sshd(pam_unix),26498,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=83-103-43-98.ip.fastwebnet.it  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Sep,27,15:51:06,combo,ftpd,30248,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005, connection  from  <*>   ( <*> )   at  tue  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at tue sep (.*?) (.*?) (.*?) 
Sep,27,15:51:06,combo,ftpd,30246,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:06 2005, connection  from  <*>   ( <*> )   at  tue  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at tue sep (.*?) (.*?) (.*?) 
Sep,27,15:51:07,combo,ftpd,30250,connection from 84.160.176.141 (p54A0B08D.dip0.t-ipconnect.de) at Tue Sep 27 15:51:07 2005, connection  from  <*>   ( <*> )   at  tue  sep  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at tue sep (.*?) (.*?) (.*?) 
Sep,28,09:08:28,combo,shutdown,,shutting down for system reboot, shutting  down  for  system  reboot , shutting down for system reboot 
Sep,28,09:08:35,combo,messagebus,,messagebus -TERM succeeded, messagebus  -TERM  succeeded , messagebus -TERM succeeded 
Sep,28,09:08:44,combo,gpm,,gpm shutdown succeeded, gpm  shutdown  succeeded , gpm shutdown succeeded 
Sep,28,13:09:05,combo,named,2305,no longer listening on 63.126.79.70#53, no  longer  listening  on  <*> , no longer listening on (.*?) 
Sep,28,13:09:05,combo,named,2305,no longer listening on 63.126.79.73#53, no  longer  listening  on  <*> , no longer listening on (.*?) 
Sep,28,13:09:05,combo,named,2305,no longer listening on 63.126.79.87#53, no  longer  listening  on  <*> , no longer listening on (.*?) 
Sep,28,13:09:05,combo,named,2305,no longer listening on 63.126.79.90#53, no  longer  listening  on  <*> , no longer listening on (.*?) 
Sep,28,09:09:13,combo,xinetd,2034,Exiting..., restart. , restart. 
Sep,28,09:10:49,combo,kernel,,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004, Linux  version  <*>   ( <*> )    ( gcc  version  <*> <*> ( Red  Hat  Linux  <*> )  ) <*> Sat  May <*> <*>  EDT <*> , Linux version (.*?)  ( (.*?) )  ( gcc version (.*?) (.*?) ( Red Hat Linux (.*?) ) ) (.*?) Sat May (.*?) (.*?) EDT (.*?) 
Sep,28,09:10:49,combo,kernel,,Kernel command line: ro root=LABEL=/ rhgb quiet, Kernel  command  line:  ro  root = LABEL = /  rhgb  quiet , Kernel command line: ro root = LABEL = / rhgb quiet 
Sep,28,09:10:50,combo,kernel,,mtrr: v2.0 (20020519), mtrr:  v2.0   ( <*> )  , mtrr: v2.0  ( (.*?) ) 
Sep,28,09:10:50,combo,kernel,,ACPI: Subsystem revision 20040326, ACPI:  Subsystem  revision <*> , ACPI: Subsystem revision (.*?) 
Sep,28,09:10:50,combo,kernel,,VFS: Disk quotas dquot_6.5.1, VFS:  Disk  quotas  dquot_6.5.1 , VFS: Disk quotas dquot_6.5.1 
Sep,28,09:10:50,combo,kernel,,SELinux:  Registering netfilter hooks, SELinux:  Registering  netfilter  hooks , SELinux: Registering netfilter hooks 
Sep,28,09:10:51,combo,kernel,,"ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio", ide1:  BM-DMA  at  <*>-<*>   BIOS  settings:  hdc:DMA   hdd:pio , ide1: BM-DMA at (.*?)-(.*?)  BIOS settings: hdc:DMA  hdd:pio 
Sep,28,09:10:51,combo,kernel,,usbcore: registered new driver hiddev, usbcore:  registered  new  driver  hiddev , usbcore: registered new driver hiddev 
Sep,28,09:10:52,combo,smartd,1758,Configuration file /etc/smartd.conf parsed., Configuration  file  /etc/smartd.conf  parsed. , Configuration file /etc/smartd.conf parsed. 
Sep,28,09:10:52,combo,apmd,1720,Charge: * * * (-1% unknown), Charge:         ( <*> unknown )  , Charge:     ( (.*?) unknown ) 
Sep,28,09:10:53,combo,smartd,1760,smartd has fork()ed into background mode. New PID=1760., smartd  has  fork (  ) ed  into  background  mode.  New  PID = 1760. , smartd has fork ( ) ed into background mode. New PID = 1760. 
Sep,28,09:10:53,combo,kernel,,RAMDISK: Compressed image found at block 0, RAMDISK:  Compressed  image  found  at  block <*> , RAMDISK: Compressed image found at block (.*?) 
Sep,28,09:10:53,combo,kernel,,VFS: Mounted root (ext2 filesystem)., VFS:  Mounted  root   ( ext2  filesystem ) . , VFS: Mounted root  ( ext2 filesystem ) . 
Sep,28,09:10:54,combo,kernel,,Disabled Privacy Extensions on device 022db720(lo), Disabled  Privacy  Extensions  on  device  022db720 ( lo )  , Disabled Privacy Extensions on device 022db720 ( lo ) 
Sep,28,09:10:55,combo,kernel,,hub 1-0:1.0: USB hub found, hub  1-0:1.0:  USB  hub  found , hub 1-0:1.0: USB hub found 
Sep,28,09:10:55,combo,kernel,,EXT3-fs: mounted filesystem with ordered data mode., EXT3-fs:  mounted  filesystem  with  ordered  data  mode. , EXT3-fs: mounted filesystem with ordered data mode. 
Sep,28,09:10:55,combo,kernel,,IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>, IA-32  Microcode  Update  Driver:  v1.13  tigranveritas.com , IA-32 Microcode Update Driver: v1.13 tigranveritas.com 
Sep,28,09:10:56,combo,kernel,,Floppy drive(s): fd0 is 1.44M, Floppy  drive ( s ) :  fd0  is  1.44M , Floppy drive ( s ) : fd0 is 1.44M 
Sep,28,09:11:10,combo,xinetd,2006,Service telnet failed to start and is deactivated., Service  telnet  failed  to  start  and  is  deactivated. , Service telnet failed to start and is deactivated. 
Sep,28,09:11:20,combo,gpm,,gpm startup succeeded, gpm  startup  succeeded , gpm startup succeeded 
Sep,28,13:12:05,combo,named,2281,"listening on IPv4 interface lo, 127.0.0.1#53", listening  on  IPv4  interface  lo   <*> , listening on IPv4 interface lo  (.*?) 
Sep,28,13:12:20,combo,named,2281,couldn't add command channel 127.0.0.1#953: not found," ""couldnt""  add  command  channel  <*>:  not  found "," ""couldnt"" add command channel (.*?): not found "
Sep,28,13:12:21,combo,named,2281,running, running , running 
Sep,28,09:12:25,combo,udev,2633,creating device node '/udev/vcsa3'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,28,09:12:32,combo,udev,2814,creating device node '/udev/vcsa6'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
Sep,28,09:12:36,combo,udev,2828,creating device node '/udev/vcsa7'," creating  device  node  ""/<*>"" "," creating device node ""/(.*?)"" "
