Time,Component,Pid,Content,EventTemplate,Regex
20171226-16:25:43:510,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-16:41:48:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-17:6:15:395,Step_LSC,30002312,onStandStepChanged 3320, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-17:35:33:689,Step_LSC,30002312,onStandStepChanged 3320, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-17:56:22:346,Step_LSC,30002312,onExtend:1514281368000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-17:56:22:400,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough, checkInsertStatus  stepStatSum  or  calorieStatSum  is  enough , checkInsertStatus stepStatSum or calorieStatSum is enough 
20171226-17:56:22:424,HiH_DataStatManager,30002312,"new date =20171226, type=40032,52.12199999999999,old=52.12199999999999", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171226-17:57:9:502,Step_StandReportReceiver,30002312,REPORT : 3633 2593 104043 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-17:57:15:6,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-18:29:9:218,Step_LSC,30002312,onExtend:1514284150000 3 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-18:30:0:106,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=116100, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-18:30:1:294,Step_LSC,30002312,onStandStepChanged 4169, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-18:30:4:790,Step_LSC,30002312,onStandStepChanged 4175, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-18:30:6:133,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-18:30:9:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=120, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-18:30:11:115,Step_StandReportReceiver,30002312,REPORT : 4213 3008 116464 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-18:30:50:597,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=117856, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-18:30:56:593,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284140000##4288##1017475##77229##62451##56061541, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-18:31:1:589,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284200000##4295##1018171##77229##62451##56065538, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-18:31:7:616,Step_StandReportReceiver,30002312,REPORT : 4306 3074 118456 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-18:31:12:605,Step_StandReportReceiver,30002312,REPORT : 4314 3080 118627 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-18:31:32:469,HiH_DataStatManager,30002312,"new date =20171226, type=40032,52.12199999999999,old=52.12199999999999", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171226-18:31:34:689,Step_LSC,30002312,onStandStepChanged 4323, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-18:31:37:632,Step_StandReportReceiver,30002312,REPORT : 4357 3110 119548 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-18:31:49:620,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284200000##4378##1025227##77229##62451##56114568, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-18:31:50:643,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=120020, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-18:31:50:654,Step_StandReportReceiver,30002312,REPORT : 4379 3126 120020 120, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-18:31:57:818,Step_LSC,30002312,onStandStepChanged 4363, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-18:32:45:434,HiH_DataStatManager,30002312,"new date =20171226, type=40005,120.0,old=120.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171226-18:32:49:467,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284260000##4486##1028129##77229##62451##56174415, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-18:34:50:512,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284380000##4507##1029349##77229##62451##56294961, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-18:34:51:9,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284380000##4510##1029349##77229##62451##56295460, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-18:34:52:509,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284380000##4516##1029349##77229##62451##56296959, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-18:35:4:511,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284440000##4543##1029349##77229##62771##56309458, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-19:14:0:612,Step_StandReportReceiver,30002312,REPORT : 4583 3272 144104 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-19:26:35:266,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
20171226-19:29:51:640,Step_LSC,30002312,onExtend:1514287116000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-19:40:47:134,Step_LSC,30002312,onExtend:1514288447000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-19:41:3:406,Step_LSC,30002312,onStandStepChanged 4554, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-19:41:20:416,Step_LSC,30002312,onExtend:1514288481000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-19:48:51:751,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514288820000##4583##1029349##77229##64555##60716766, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-20:39:40:471,Step_LSC,30002312,onExtend:1514291088000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-20:39:40:583,Step_LSC,30002312,onStandStepChanged 4554, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-21:26:35:216,Step_LSC,30002312,onStandStepChanged 4554, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-21:26:35:231,Step_LSC,30002312,onExtend:1514293144000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:1:51:421,Step_LSC,30002312,onExtend:1514296761000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:2:0:757,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514296800000##4583##1029349##77229##64555##68716746, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:2:5:264,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514296860000##4607##1029349##77229##64555##68730212, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:2:13:461,Step_LSC,30002312,onExtend:1514296933000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:2:14:458,Step_LSC,30002312,onExtend:1514296934000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:3:29:765,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514296920000##4688##1030149##77229##64555##68814215, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:3:30:792,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=146545, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-22:3:31:279,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=146609, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-22:3:43:295,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:3:54:792,Step_StandReportReceiver,30002312,REPORT : 4744 3387 147552 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:3:56:990,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
20171226-22:3:56:991,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health", getAppContext (  )   isAppValid  health  or  wear   packageName   =   <*> , getAppContext ( )  isAppValid health or wear  packageName  =  (.*?) 
20171226-22:3:57:32,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version, ifCanSync  not  no  cloud  version , ifCanSync not no cloud version 
20171226-22:4:3:465,Step_LSC,30002312,onStandStepChanged 4730, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-22:4:13:808,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=148215, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-22:4:34:310,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:4:37:466,Step_LSC,30002312,onStandStepChanged 4798, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-22:4:46:794,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=149736, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-22:4:47:267,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514296980000##4847##1042364##77229##64555##68892215, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:4:56:784,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:5:3:647,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync", startInsertSportSync  first <*> steps  sync do  all  sync , startInsertSportSync first (.*?) steps sync do all sync 
20171226-22:5:4:278,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514297040000##4881##1045510##77229##64555##68909225, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:5:17:285,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514297040000##4906##1048435##77229##64555##68921726, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:5:20:477,Step_LSC,30002312,onStandStepChanged 4884, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-22:5:25:485,Step_LSC,30002312,onExtend:1514297126000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:5:28:776,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514297040000##4928##1051009##77229##64555##68933229, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:5:41:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514297040000##4953##1053934##77229##64555##68946224, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:5:42:277,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514297040000##4955##1054168##77229##64555##68947225, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:6:11:304,Step_StandReportReceiver,30002312,REPORT : 5013 3579 153313 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:22:54:540,Step_LSC,30002312,onStandStepChanged 5023, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-22:26:3:494,Step_StandReportReceiver,30002312,REPORT : 5066 3617 154447 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:26:4:467,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514298300000##5071##1061518##77229##64555##70169415, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:28:14:520,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:28:17:764,HiH_,30002312,initDataPrivacy the dataPrivacy is true, initDataPrivacy  the  dataPrivacy  is  true , initDataPrivacy the dataPrivacy is true 
20171226-22:28:17:766,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 35, inserthihealthdata (  )   end  totaltime   =   <*> , inserthihealthdata ( )  end totaltime  =  (.*?) 
20171226-22:28:17:840,Step_SPUtils,30002312,setWriteDBLastDataMinute=25238308, setwritedblastdataminute = <*> , setwritedblastdataminute = (.*?) 
20171226-22:28:24:26,Step_StandReportReceiver,30002312,REPORT : 5163 3686 156524 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:28:26:994,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514298420000##5169##1062539##77229##64555##70311445, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:28:44:516,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=157402, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-22:29:18:3,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:29:20:975,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514298480000##5269##1066712##77229##64555##70365922, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:29:23:8,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-22:29:40:672,Step_LSC,30002312,onStandStepChanged 5273, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171226-22:30:7:1,Step_StandReportReceiver,30002312,REPORT : 5343 3814 165395 240, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:30:21:975,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514298540000##5365##1074083##77229##67921##70425927, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-22:30:23:495,Step_StandReportReceiver,30002312,REPORT : 5369 3833 172381 270, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:30:29:473,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514298540000##5379##1074083##77229##69247##70434421, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-22:30:30:683,Step_LSC,30002312,onExtend:1514298630000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-22:30:41:998,Step_StandReportReceiver,30002312,REPORT : 5398 3854 172381 270, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171226-22:30:45:11,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-23:26:59:562,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514301900000##5492##1074225##77229##71899##73824509, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171226-23:27:11:82,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=174264, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171226-23:45:34:771,Step_LSC,30002312,onExtend:1514303134000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171226-23:46:34:95,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171226-23:50:5:63,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514303280000##5514##1074433##77229##71899##75200010, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171226-23:54:32:777,Step_LSC,30002312,onExtend:1514303672000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171227-0:6:2:98,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171227-4:11:56:485,Step_LSC,30002312,onExtend:1514317738000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171227-7:29:48:670,Step_LSC,30002312,onExtend:1514324490000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171227-8:2:8:0,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514332860000##0##1074433##77229##71899##104732948, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171227-8:27:2:331,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514334360000##11##1074455##77229##71899##106226779, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171227-8:29:48:435,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=2248, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171227-8:29:54:191,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
20171227-8:31:52:934,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514334600000##159##1074455##77229##71899##106517881, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
